user_id,username,user_url,confirm_owner,detail_name,country,user_followers,user_following,track
681,FromtheKitesofSanQuentin,https://www.soundcloud.com/fromthekitesofsanquentin,Not yet,,"Manchester, United Kingdom",708904,99,20
60,Lucky Shivers // Nicholas Stevenson,https://www.soundcloud.com/nicholas-stevenson,Not yet,Lucky Shivers,London,506623,180,5
1249,90.3 WMSC FM,https://www.soundcloud.com/wmsc,Not yet,,"Upper Montclair, NJ, United States",280,13,9
1066,2-Dutch,https://www.soundcloud.com/2-dutch,Yes,Record Label,"Eindhoven, Netherlands",16263,20,901
1278,6obby,https://www.soundcloud.com/6obbyy,Yes,,United States,19414,7,54
1363,808 State,https://www.soundcloud.com/808-state-official,Not yet,,"Manchester, United Kingdom",3955,0,455
1194,5918mins.,https://www.soundcloud.com/5918mins,Yes,,"Berlin , Germany",10249,4,52
85,La Radio MAK,https://www.soundcloud.com/laradiomak,Not yet,Kirchnerismo de Salon Defendiendo la grieta,"Buenos Aires, Argentina",446,0,2128
544,PSU Speech Production Lab,https://www.soundcloud.com/psuspeechproductionlab,Not yet,PSU Speech Production Lab,,137,0,0
740,00kg,https://www.soundcloud.com/listennova,Not yet,,Brazil,6777,382,39
1020,101.9POR,https://www.soundcloud.com/wpor1019,Not yet,,,313,0,10430
947,xilent,https://www.soundcloud.com/xilent,Yes,[zaɪlənt],,137687,0,96
1032,12th Planet,https://www.soundcloud.com/12thplanet,Yes,John Dadzie,"Los Angeles, United States",192450,19,119
477,Books and Authors,https://www.soundcloud.com/r4booksandauthors,Not yet,,,451449,194,6
332,Hyro The Hero,https://www.soundcloud.com/hyrothehero,Yes,,"Houston, United States",217181,531,27
719,0 & zero,https://www.soundcloud.com/divinwoken,Not yet,∀lex Robaina,"I live in the world, Spain",10164,1157,27
1335,800 Pound Gorilla Records,https://www.soundcloud.com/user-954895437,Not yet,,,27,0,308
600,Yoga Tribe,https://www.soundcloud.com/yogatribe,Not yet,,,66,0,3041
723,0212 Records,https://www.soundcloud.com/0212records,Not yet,It's Time to Get Move!,,466,359,387
940,XXX,https://www.soundcloud.com/xxx-99833988,Not yet,,,6,0,0
191,KraiGGiBaDArT,https://www.soundcloud.com/kraiggibadrasta,Not yet,,United States,6763,473,1312
734,014 [Rathlion],https://www.soundcloud.com/014-rathlion,Not yet,,,388,0,50
681,FromtheKitesofSanQuentin,https://www.soundcloud.com/fromthekitesofsanquentin,Not yet,,"Manchester, United Kingdom",708904,99,20
1087,24k golden,https://www.soundcloud.com/24k_g0lden,Not yet,,,92378,0,4
522,Pleasance,https://www.soundcloud.com/thepleasance,Not yet,Pleasance Theatre,"Edinburgh & London, United Kingdom",369114,2,6
216,Nerdist Writer's Panel,https://www.soundcloud.com/nerdist-writers-panel,Not yet,Nerdist Industries,,43237,0,1
150,annoymouse,https://www.soundcloud.com/annoymouse,Not yet,,"Berlin, Germany",6372,3,9
809,RadyoCihan,https://www.soundcloud.com/radyocihan,Not yet,Radyo Cihan radyocihan.com,"Istanbul, Turkey",921,0,33
1255,6LACK,https://www.soundcloud.com/6lack,Yes,,ZONE 6,407520,5,62
1159,47SOUL | السبعة و أربعين,https://www.soundcloud.com/47soul,Yes,47SOUL,,37897,48,33
1135,4B,https://www.soundcloud.com/dj4b,Yes,DJ 4B,Jersey,136029,706,107
1043,1akunoi,https://www.soundcloud.com/damien-james-8,Not yet,damien james,,169,5,1
1042,1080p,https://www.soundcloud.com/1080pcollection,Yes,,"Vancouver, British Columbia, Canada",29678,968,175
1148,401K Music Inc,https://www.soundcloud.com/401kmusic,Not yet,401K Music Inc,"New York City, United States",1075,0,131
95,CaseyHoldahl,https://www.soundcloud.com/caseyholdahl,Not yet,Casey Holdahl,"Portland, Oregon, United States",1512,34,2
297,Omari,https://www.soundcloud.com/omari-mc,Not yet,Omari,"Atlanta, GA, United States",49830,514,97
1112,3Fortiori (@3fortiori on IG),https://www.soundcloud.com/threefortiori,Yes,,"Miami, United States",29868,1,67
175,K-LOVE Radio,https://www.soundcloud.com/klove-radio,Not yet,KLOVE Radio,"CA, United States",10527,8,163
246,INgroovesmarketing,https://www.soundcloud.com/ingroovesmarketing,Yes,INgrooves Marketing,"Encino, United States",4475,30,448
1288,6598,https://www.soundcloud.com/sixfivenineeight,Yes,,,5396,31,143
15,Just SZA,https://www.soundcloud.com/justsza,Not yet,SZA,"small town, United States",181340,2,16
1121,3BlackGeeks,https://www.soundcloud.com/3blackgeeks,Not yet,,"The DMV!!!!!, United States",288,22,1016
1065,2mfm,https://www.soundcloud.com/2mfm,Not yet,Muslim Community Radio,Sydney,1147,2,2337
792,Radio4InsideHealth,https://www.soundcloud.com/radio4insidehealth,Not yet,Inside Health,London,360090,194,6
648,Scotland Inspired,https://www.soundcloud.com/scotland-inspired,Not yet,BBC Radio Scotland Scotland Inspired,"Scotland, United Kingdom",437067,194,13
176,kgoradio,https://www.soundcloud.com/kgoradio,Not yet,KGO Radio,"San Francisco, United States",663,28,217
328,HOZAC RECORDS,https://www.soundcloud.com/hozac-records,Not yet,HOZAC RECORDS,"CHICAGO, United States",412959,10,59
929,VoiceBox| Audio |,https://www.soundcloud.com/wolfestone-samples,Not yet,VoiceBox Voiceovers,London,261,16,186
469,BHPublishingGroup,https://www.soundcloud.com/bhpublishinggroup,Not yet,Bobby Reinsch,"Nashville, TN, United States",1274724,0,11
133,ansarhcom,https://www.soundcloud.com/ansarhcom,Not yet,شبكة أنصار الحسين عليه السلام,,2173,2,5681
989,UNDERGROUND RESISTANCE,https://www.soundcloud.com/undergroundresistance,Not yet,UR,"Detroit, United States",42659,0,16
473,BookD Podcast,https://www.soundcloud.com/bookdpodcast,Not yet,,"London, United Kingdom",907766,36,5
1298,7rystan,https://www.soundcloud.com/7rystan,Not yet,Trystan,"Kentucky, United States",11612,127,62
981,user298588455,https://www.soundcloud.com/user298588455,Not yet,,,281,0,1915
878,The Jet Stream podcast,https://www.soundcloud.com/snyjets,Not yet,,"New York City, United States",410843,0,6
312,Osher Shalom Jewish Music,https://www.soundcloud.com/oshershalom,Not yet,Iluminando la vida con alabanzas,"Jerusalem, Israel",1022,27,1739
1081,2-Dutch Promo,https://www.soundcloud.com/2-dutch-promo,Not yet,2-Dutch,"Eindhoven, Netherlands",311,4,0
377,Mike Bloomberg,https://www.soundcloud.com/mikebloomberg,Not yet,Mike Bloomberg,"New York City, United States",79521,0,44
747,Danish Sait,https://www.soundcloud.com/danish-sait,Not yet,Danish Sait,"Bangalore, India",74733,16,85
359,Molusco TV,https://www.soundcloud.com/yosoymolusco,Not yet,Yo Soy Molusco,"PR, Puerto Rico",43392,0,12
441,EL CULTO DE HOY EN CASA,https://www.soundcloud.com/elcultodehoyencasa,Not yet,,"Los Angeles, United States",559,1,6510
264,Instrumental,https://www.soundcloud.com/instrumental42758,Not yet,,,93,0,4573
365,Marketplace Tech,https://www.soundcloud.com/marketplace-tech,Not yet,Marketplace Tech,"New York/Los Angeles, United States",222955,43,57
912,Viviane Freitas,https://www.soundcloud.com/vivianefreitas,Not yet,Viviane Freitas,"São Paulo, Brazil",8182,0,823
1108,3ShotsOfTequila,https://www.soundcloud.com/3shotsoftequila,Not yet,,,14588,3,3
631,Stanford eCorner,https://www.soundcloud.com/ecorner,Not yet,Stanford ECorner,"Stanford, United States",857206,1,509
1266,614tss,https://www.soundcloud.com/614tss,Not yet,614tss,,12,0,1218
266,Igreja Cristo Vive,https://www.soundcloud.com/igrejacristovive,Not yet,Igreja Evangélica Cristo Vive,"Rio de Janeiro, Brazil",806,0,3353
933,Vanity Fair,https://www.soundcloud.com/vanityfair,Not yet,Vanity Fair,"New York, United States",26867,0,6
1046,1Kilo,https://www.soundcloud.com/1kiloofficial,Yes,,,83175,0,164
1356,829Music Mundial,https://www.soundcloud.com/829music-net,Not yet,,"New Brunswick, United States",6322,1,296
176,kgoradio,https://www.soundcloud.com/kgoradio,Not yet,KGO Radio,"San Francisco, United States",663,28,217
28,jinyexiang,https://www.soundcloud.com/jinyexiang,Not yet,,,54,0,1677
668,Farley Bros Radio,https://www.soundcloud.com/farleybrosradio,Yes,John and Kevin Farley,"Los Angeles, United States",693945,0,136
212,NITL,https://www.soundcloud.com/nitl-1,Not yet,,"Maharashtra, India",78,0,0
385,MadilynBaileyOfficial,https://www.soundcloud.com/madilyn-bailey-official_1457539153257,Not yet,Madilyn  Bailey,"Boyceville, United States",154840,0,25
872,The Splendid Table,https://www.soundcloud.com/thesplendidtable,Not yet,The Splendid Table,"St. Paul, United States",181345,10,24
943,Xhin,https://www.soundcloud.com/xhin,Yes,Xhin,"Singapore, Singapore",52747,0,63
1010,Ulf Lundell,https://www.soundcloud.com/ulflundell,Not yet,,,1380,0,25
290,OMTimes Radio,https://www.soundcloud.com/omtimes-radio,Not yet,OMTimes Radio,Asheville,2391,885,6484
1239,91p,https://www.soundcloud.com/991p,Not yet,,United Arab Emirates,8315,0,207
441,EL CULTO DE HOY EN CASA,https://www.soundcloud.com/elcultodehoyencasa,Not yet,,"Los Angeles, United States",559,1,6510
1068,2Deuce Carleone,https://www.soundcloud.com/2_deucecarleone,Yes,2Deuce Carleone,"Charlotte, United States",35814,6,59
938,Xavier Rudd,https://www.soundcloud.com/xavierrudd,Yes,Xavier Rudd,Australia,1880232,0,293
887,The Sporkful Podcast,https://www.soundcloud.com/sporkful,Not yet,"It's not for foodies, it's for eaters",,165465,1,38
1362,8D ASMR by Lullify,https://www.soundcloud.com/8dasmrbylullify,Not yet,,,75,0,1100
1365,8Ball & MJG,https://www.soundcloud.com/8ballmjg,Not yet,,,4327,0,327
207,NSSRM,https://www.soundcloud.com/nssrm,Not yet,,,1031,1,7503
781,Radiotoday.Net,https://www.soundcloud.com/radioonlinevietnam,Not yet,Bảo Uyên Phan,Hà Nội,6435,33,5642
670,FiredUp Network,https://www.soundcloud.com/firedupnetwork,Not yet,FiredUp Network,"Toronto, Canada",616,0,15261
257,InheritanceTracks,https://www.soundcloud.com/inheritancetracks,Not yet,,,39179,194,23
1154,47x47,https://www.soundcloud.com/47x47,Not yet,,"Berlin, Germany",7599,37,148
1313,7evin7ins,https://www.soundcloud.com/7evin7ins,Yes,,,20619,5,20
99,Comics On Comics,https://www.soundcloud.com/comicsoncomics,Not yet,Juan Manuel Rocha Vito Lapiccola,"Los Angeles, CA, United States",236691,1,3
1313,7evin7ins,https://www.soundcloud.com/7evin7ins,Yes,,,20619,5,20
770,DJ Walka,https://www.soundcloud.com/dj-walka,Not yet,C Dub,"Portland Oregon, United States",914,15,2053
705,03 Greedo,https://www.soundcloud.com/03greedo,Yes,03 Greedo,"Watts, Los Angeles",152757,7,129
916,VOA Amharic,https://www.soundcloud.com/voa-amharic,Not yet,,"Washington, United States",892,0,10
587,YERINB,https://www.soundcloud.com/eyriej,Not yet,Yerin Baek,seoul,225861,5,3
199,kduz karp,https://www.soundcloud.com/kduz-karp,Not yet,kduz karp,"Hutchinson, mn, United States",260,0,3150
275,iutatter,https://www.soundcloud.com/iutatter,Not yet,,,35,0,615
795,Reith Lectures 2012,https://www.soundcloud.com/the-reith-lectures,Not yet,,,351957,194,3
32,Jeremy Bible,https://www.soundcloud.com/jeremybible,Not yet,Jeremy Bible,"Kent, Ohio, United States",30954,1999,198
675,freevj,https://www.soundcloud.com/freevj,Not yet,,,110746,4,1
1026,1938news,https://www.soundcloud.com/1938news,Not yet,1938 News,"NY, United States",176538,14,9
319,HBR IdeaCast,https://www.soundcloud.com/hbrideacast,Not yet,Harvard Business Review (HBR),"Boston, United States",657140,0,6
161,Audio Fanfic Podcast,https://www.soundcloud.com/audiofanficpod,Not yet,,,416,11,2543
465,EDMLead House,https://www.soundcloud.com/edmlead-house,Not yet,● Tomorrowland ● EDM ● Promotion ● Trap ● Pop ●,"Leeds, United Kingdom",139052,8,16
538,Preston And Steve Rock,https://www.soundcloud.com/preston-and-steve-rock,Not yet,,"Philadelphia, PA, United States",2088,29,4639
766,Deep + Dishy,https://www.soundcloud.com/deepanddishy,Not yet,,Deep Sounds | Free Download,202568,0,0
103,Coptic Orthodox Jerusalem,https://www.soundcloud.com/coptic-jerusalem,Not yet,,Jerusalem,2971,1,5666
613,You,https://www.soundcloud.com/youofficial,Not yet,,Norway,122,61,0
1011,Unknown / 💣,https://www.soundcloud.com/nhyan-alketbi,Not yet,Nhyan Alketbi,"Abu dhabi, United Arab Emirates",1696,0,264
203,Keepin' it 1600,https://www.soundcloud.com/keepinit1600,Not yet,,,10456,0,3
509,Primedia Broadcasting,https://www.soundcloud.com/primediabroadcasting,Not yet,Primedia Broadcasting,Cape Town & Johannesburg,5698,6,40409
1130,3LLL,https://www.soundcloud.com/3lll,Not yet,Computer Program,Running Simulation,9933,461,101
825,Zaptrackman,https://www.soundcloud.com/user-351135787,Not yet,,,26,0,0
504,Blend Mishkin,https://www.soundcloud.com/cast-a-blast,Not yet,,"Athens, Greece",512093,733,8
102,Chill Nation,https://www.soundcloud.com/allchillnation,Yes,,Worldwide,293637,1309,22
1207,5oh8,https://www.soundcloud.com/5oh8music,Yes,,,15547,10,61
578,WZFG-AM 1100,https://www.soundcloud.com/wzfg-am-1100,Not yet,,,711,1,5
597,Young_Dolph,https://www.soundcloud.com/young_dolph-1,Yes,,,142098,1,17
1000,University of Kizomba,https://www.soundcloud.com/ka7s,Not yet,Rui Djassi Moracén,"Luanda, Angola",3758,64,305
941,XavierWulf,https://www.soundcloud.com/xavierwulf,Yes,Xavier Wulf,"Memphis, United States",405909,231,239
244,Intelligence Squared,https://www.soundcloud.com/intelligence2,Not yet,Intelligence Squared,London,1295669,2,1
344,𝓗𝓲𝓹-𝓗𝓸𝓹 𝓒𝓮𝓷𝓽𝓮𝓻,https://www.soundcloud.com/hiphop-center-promo,Not yet,REPOST & PROMOTION,,6923,115,2633
411,Guardian Ashes podcast,https://www.soundcloud.com/guardian-ashes-podcast,Not yet,,"London, United Kingdom",403103,22,4
1293,790 KABC,https://www.soundcloud.com/stevenbanuelos,Not yet,,,294,0,7278
590,YoYoHoneySingh,https://www.soundcloud.com/yoyohoneysingh,Not yet,Honey Singh,"Chandigarh, India",76916,0,4
422,Gabriel Stevent Damanik,https://www.soundcloud.com/gabriel-stevent-damanik,Not yet,Gabriel Damanik,"DKI Jakarta, Indonesia",31610,9,36
947,xilent,https://www.soundcloud.com/xilent,Yes,[zaɪlənt],,137687,0,96
235,Nikolai Gogol & Julian Mill,https://www.soundcloud.com/nikolaigogoljulianmill,Not yet,,,10,0,3624
48,Letter from America 97-00,https://www.soundcloud.com/letter-clinton2,Not yet,,"London, United Kingdom",409782,194,12
1291,6lalstring,https://www.soundcloud.com/6lalstring,Not yet,Abdurhman T,,2518,202,14
775,Deutschlandfunk Nova,https://www.soundcloud.com/dradio-wissen,Not yet,,"Köln, Germany",47820,1,34
599,y108rocks,https://www.soundcloud.com/y108rocks,Not yet,Y108 Rocks,"Hamilton, Canada",321,1,52
1207,5oh8,https://www.soundcloud.com/5oh8music,Yes,,,15547,10,61
1321,7evenrecordings,https://www.soundcloud.com/7evenrecordings,Not yet,7even Recordings,"東京 Tokyo, Japan",5251,12,31
957,XYLØ,https://www.soundcloud.com/xylo,Yes,,Westlake Village,69336,0,47
964,Xavier Omär,https://www.soundcloud.com/xvromar,Yes,,"San Antonio , United States",79672,181,45
145,Al Jazeera,https://www.soundcloud.com/aljazeera,Not yet,Al Jazeera English,"Doha, Qatar",46043,2,9
1197,5by5,https://www.soundcloud.com/fivebyfive,Not yet,5by5 Productions,"Austin, TX, United States",183,1,2
319,HBR IdeaCast,https://www.soundcloud.com/hbrideacast,Not yet,Harvard Business Review (HBR),"Boston, United States",657140,0,6
64,LarryFedorukShow,https://www.soundcloud.com/larryfedorukshow,Not yet,Larry Fedoruk,"St. Catharines, Canada",305,1,14
1238,94.3 The Game,https://www.soundcloud.com/943thegame,Not yet,,,605,4,3
1246,98.7 WVMO,https://www.soundcloud.com/voice-of-monona-wvmo,Not yet,Voice of Monona WVMO,Monona,206,7,1589
799,RAC1,https://www.soundcloud.com/rac1oficial,Not yet,RAC1 Tots som 1,,2792,3,26
905,VOA Afrique,https://www.soundcloud.com/voaafrique,Not yet,VOA Afrique,"District of Columbia, United States",508,0,7
665,Fryars,https://www.soundcloud.com/fryars,Yes,Benjamin Garrett,London,2174928,2,48
931,Virility Recordings,https://www.soundcloud.com/virilityrecordings,Yes,Record Label,India,10191,151,147
341,housechurch,https://www.soundcloud.com/gasawon,Not yet,가정교회 웹사이트 지원센터,Seoul,176,1,5
349,Hasenchat Music,https://www.soundcloud.com/hasenchat,Yes,Norbert Reinwand,"Knetzgau, Germany",26846,1656,3186
1120,3KND Kool N Deadly,https://www.soundcloud.com/3knd,Not yet,,"Melbourne, Australia",178,45,1188
997,Universal Production Music UK,https://www.soundcloud.com/user-219251349,Not yet,,,300,1,4
2,JAY Z's Life+Times,https://www.soundcloud.com/life-times,Not yet,Life Times,"New York, United States",892697,0,0
1107,34MAG.NET,https://www.soundcloud.com/34magnet,Not yet,,,1497,10,1161
204,Kris Menace,https://www.soundcloud.com/krismenace,Yes,,,19337,50,264
1036,1440 KEYS Corpus Christi,https://www.soundcloud.com/1440-keys-corpus-christi,Not yet,,,451,5,3565
875,The Life Scientific,https://www.soundcloud.com/the-life-scientific,Not yet,,,525872,194,6
918,Velvet Hammer,https://www.soundcloud.com/velvethammer,Not yet,Velvet Hammer Music and Management,"West Hollywood, United States",86093,10,1
1147,45thPresident,https://www.soundcloud.com/45thpresident,Not yet,,"Fountain Valley, United States",116,244,1876
582,WSariviyal,https://www.soundcloud.com/wsariviyal,Not yet,World Service Ariviyal,London,421602,194,18
188,King Rec Produções,https://www.soundcloud.com/kingrec,Not yet,King Rec,"São Paulo, Brazil",248,1,8
992,UNICORN KID,https://www.soundcloud.com/unicornkid,Yes,,Scotland,20581,44,10
485,BBCR4FrontRowDaily,https://www.soundcloud.com/bbcr4frontrowdaily,Not yet,Front Row Daily,London,37975,194,6
1238,94.3 The Game,https://www.soundcloud.com/943thegame,Not yet,,,605,4,3
353,Hanjo,https://www.soundcloud.com/hanjo,Not yet,Hanjo Gäbler,"Hamburg, Germany",1094,272,1696
27,jettnkayla,https://www.soundcloud.com/jettnkayla,Not yet,,,5,2,0
1107,34MAG.NET,https://www.soundcloud.com/34magnet,Not yet,,,1497,10,1161
626,soundpost.co.kr,https://www.soundcloud.com/soundpost-150734522,Not yet,,,1420,0,35977
208,NightValeRadio,https://www.soundcloud.com/nightvaleradio,Not yet,,"Night Vale, United States",571184,0,14
731,0000000000000000000000000,https://www.soundcloud.com/000000000_0000000000,Not yet,,,341,7,463
223,Naseebo Lal,https://www.soundcloud.com/naseebolal,Not yet,,,3707,0,2414
995,user5418208,https://www.soundcloud.com/user5418208,Not yet,,,58,1,5
362,MediaGuardian,https://www.soundcloud.com/guardianmediatalk,Not yet,,London,746302,9,5
1313,7evin7ins,https://www.soundcloud.com/7evin7ins,Yes,,,20619,5,20
1147,45thPresident,https://www.soundcloud.com/45thpresident,Not yet,,"Fountain Valley, United States",116,244,1876
869,The Virginmarys,https://www.soundcloud.com/thevirginmarysofficial,Yes,,"Manchester, United Kingdom",473408,7,87
454,Evolution Podcast Network,https://www.soundcloud.com/evolutionpodcastnetwork,Not yet,Evolution Storytelling Company,"Burnaby, BC, Canada",508,33,3932
874,The Times Red Box Podcast,https://www.soundcloud.com/times-comment,Not yet,Times Red Box,London,145295,4,11
1313,7evin7ins,https://www.soundcloud.com/7evin7ins,Yes,,,20619,5,20
852,ZAHNI MUSIX supported by ill Patron,https://www.soundcloud.com/zahni_live,Not yet,,"Chemnitz, Magdeburg , Germany",58474,25,217
1147,45thPresident,https://www.soundcloud.com/45thpresident,Not yet,,"Fountain Valley, United States",116,244,1876
961,xKore,https://www.soundcloud.com/xkore,Yes,,London,65545,509,80
1022,1BTN,https://www.soundcloud.com/1btn,Not yet,,"Brightonia, United Kingdom",3187,95,8439
384,Madonna Live,https://www.soundcloud.com/olivier-dlx,Not yet,Olivier,"Perpignan, France",1967,373,3103
7,Jack London,https://www.soundcloud.com/jack-london-music,Not yet,,,115,0,7547
268,Ideias Gazeta do Povo,https://www.soundcloud.com/gazetadopovopodcast,Not yet,Gazeta do Povo,"Curitiba, Brazil",6368,0,614
1100,3000Grad / Acker Records,https://www.soundcloud.com/3000-grad,Yes,,"Wustrow, Germany",37871,236,876
534,Please Listen To My Demo,https://www.soundcloud.com/pltmd,Not yet,Michael Dizon,"New York, United States",1423,1,0
1043,1akunoi,https://www.soundcloud.com/damien-james-8,Not yet,damien james,,169,5,1
142,ayaat_group,https://www.soundcloud.com/ayaat_channel,Not yet,GROUP AYAAT,"Riyadh, Saudi Arabia",21644,0,26
918,Velvet Hammer,https://www.soundcloud.com/velvethammer,Not yet,Velvet Hammer Music and Management,"West Hollywood, United States",86093,10,1
359,Molusco TV,https://www.soundcloud.com/yosoymolusco,Not yet,Yo Soy Molusco,"PR, Puerto Rico",43392,0,12
1117,3ssam Sasa Official,https://www.soundcloud.com/saasaoffical,Not yet,عصام صاصا,"El Haram, Egypt",64787,0,0
1246,98.7 WVMO,https://www.soundcloud.com/voice-of-monona-wvmo,Not yet,Voice of Monona WVMO,Monona,206,7,1589
692,Film Weekly,https://www.soundcloud.com/guardianfilmshow,Not yet,,The Guardian,64813,9,7
680,Franklin E. Morris,https://www.soundcloud.com/franklin-e-morris,Not yet,Franklin Morris,"Syracuse, New York, United States",257,5,42
436,EXO,https://www.soundcloud.com/exomusic,Not yet,,,69820,0,438
935,XXXTENTACION,https://www.soundcloud.com/jahseh-onfroy,Yes,,,5120773,0,182
911,VOA Ndebele,https://www.soundcloud.com/voandebele,Not yet,,"Washington, DC, United States",248,0,4
424,gamaliel-audrey,https://www.soundcloud.com/gamaliel-audrey,Not yet,Gamaliel and Audrey Tapiheru,"Banten, Indonesia",40864,63,6
30,Jackson Breit,https://www.soundcloud.com/jacksonbreitmusic,Not yet,Jackson Breit,"Los Angeles, United States",33077,26,80
687,Forss,https://www.soundcloud.com/forss,Yes,Eric Wahlforss,"Berlin, Germany",133271,1268,26
825,Zaptrackman,https://www.soundcloud.com/user-351135787,Not yet,,,26,0,0
8,Jacarandá,https://www.soundcloud.com/jacaranda-trilhas-sonoras,Not yet,Julian Ludwig,"São Paulo, Brazil",768,1,216
1167,47 Records,https://www.soundcloud.com/47radio,Not yet,Four Seven,"BEAST COAST, United States",25680,50,61
288,ollymurs,https://www.soundcloud.com/ollymurs,Yes,Olly Murs,London,80556,1,223
1053,2Pac,https://www.soundcloud.com/2pac,Yes,Tupac Shakur,,487035,1,574
36,Joseph Prince,https://www.soundcloud.com/josephprince,Not yet,,"Singapore, Singapore",4422,0,31
138,A Point Of View,https://www.soundcloud.com/apointofview,Not yet,,London,41207,194,17
1322,7Wallace,https://www.soundcloud.com/7-wallace,Not yet,7Wallace,London,5931,251,3
508,Pump Your Sound,https://www.soundcloud.com/pumpyoursound,Not yet,EDM SoundCloud Chart,Get Your Music Heard!,1510587,11,25
757,d-o,https://www.soundcloud.com/avid111,Not yet,,,305,6,0
168,KG Radio Network,https://www.soundcloud.com/kgradionetwork,Not yet,KG Radio Network,,911,0,4
1088,22Shotz (Live on Beatstars),https://www.soundcloud.com/got22shotz,Not yet,,,2847,139,67
990,User 917816620,https://www.soundcloud.com/user-917816620,Not yet,,,6,1,0
590,YoYoHoneySingh,https://www.soundcloud.com/yoyohoneysingh,Not yet,Honey Singh,"Chandigarh, India",76916,0,4
57,LT29 Radio Venado Tuerto,https://www.soundcloud.com/lt29-radio-venado-tuerto,Not yet,,,425,0,26
767,DJ System ID,https://www.soundcloud.com/djsystemid,Yes,Alex Garcia,"San Salvador , El Salvador",12512,1,574
1323,7-Minute Daily Bible Study,https://www.soundcloud.com/chaneytoday,Not yet,John Chaney III,"Louisville, KY, United States",119,4,31
377,Mike Bloomberg,https://www.soundcloud.com/mikebloomberg,Not yet,Mike Bloomberg,"New York City, United States",79521,0,44
1008,UNDR THE RADR,https://www.soundcloud.com/undrtheradr,Not yet,,"New York, NY, United States",3304,1,223
1053,2Pac,https://www.soundcloud.com/2pac,Yes,Tupac Shakur,,487035,1,574
989,UNDERGROUND RESISTANCE,https://www.soundcloud.com/undergroundresistance,Not yet,UR,"Detroit, United States",42659,0,16
573,WSWitness2012,https://www.soundcloud.com/wswitness2012,Not yet,World Services Witness Archive 2012,London,244201,194,20
360,magpie303,https://www.soundcloud.com/magpie303,Not yet,,"Donegal, Ireland",13772,274,8475
992,UNICORN KID,https://www.soundcloud.com/unicornkid,Yes,,Scotland,20581,44,10
1154,47x47,https://www.soundcloud.com/47x47,Not yet,,"Berlin, Germany",7599,37,148
490,Bantana Audio,https://www.soundcloud.com/bantana,Yes,,,57573,102,178
507,Bình Hồ Official,https://www.soundcloud.com/binh-ho-310210397,Yes,DJ Bình Hồ,"Hồ Chí Minh, Viet Nam",102573,1,29
490,Bantana Audio,https://www.soundcloud.com/bantana,Yes,,,57573,102,178
922,VancouverFilmSchool,https://www.soundcloud.com/vancouverfilmschool,Not yet,Vancouver Film School,"Vancouver, Canada",34705,29,250
1,JLS Official,https://www.soundcloud.com/jlsofficial,Not yet,JLS Official,"London, United Kingdom",1055411,0,72
763,Desert Island Discs 60-69,https://www.soundcloud.com/dids-8,Not yet,,,33307,194,23
1085,290,https://www.soundcloud.com/two290ninety,Yes,,"Ulaanbaatar, Mongolia",22671,0,59
1350,88rising,https://www.soundcloud.com/88rising,Yes,,Global,70488,58,65
1260,69 | Dummy Boy,https://www.soundcloud.com/6ix9ine-dummy-boy-69,Not yet,,,20613,19,1
285,ONE Radio,https://www.soundcloud.com/oneradiomalta,Not yet,,,752,11,4
50,Letter from America: Bush,https://www.soundcloud.com/letter-from-america-bush,Not yet,,,409335,194,13
1072,24kGoldn,https://www.soundcloud.com/24kgoldn,Yes,,San Franicisco,130163,11,71
1302,77 WABC,https://www.soundcloud.com/77-wabc,Not yet,Chuck Armstrong,"New York, United States",13121,0,46
1321,7evenrecordings,https://www.soundcloud.com/7evenrecordings,Not yet,7even Recordings,"東京 Tokyo, Japan",5251,12,31
1167,47 Records,https://www.soundcloud.com/47radio,Not yet,Four Seven,"BEAST COAST, United States",25680,50,61
634,Su Presencia Radio,https://www.soundcloud.com/supresenciaradio,Not yet,Su Presencia Radio,"Bogota, Colombia",9557,1,2619
1274,666 Records,https://www.soundcloud.com/666recordsnetwork,Not yet,by 666 Network,"California, United States",786,11,260
983,user527040026,https://www.soundcloud.com/user527040026,Not yet,,,72,0,1569
99,Comics On Comics,https://www.soundcloud.com/comicsoncomics,Not yet,Juan Manuel Rocha Vito Lapiccola,"Los Angeles, CA, United States",236691,1,3
342,haidemos,https://www.soundcloud.com/haidemos,Not yet,,,300,0,67
1313,7evin7ins,https://www.soundcloud.com/7evin7ins,Yes,,,20619,5,20
889,Tauz,https://www.soundcloud.com/tauzoficial,Not yet,,,132426,8,55
847,ZICO,https://www.soundcloud.com/fxcdzico,Not yet,,"Seoul, Republic of Korea",71081,193,6
898,VOATibetan,https://www.soundcloud.com/voatibetan,Not yet,,United States,997,0,14984
32,Jeremy Bible,https://www.soundcloud.com/jeremybible,Not yet,Jeremy Bible,"Kent, Ohio, United States",30954,1999,198
1095,3000 BASS,https://www.soundcloud.com/3000bass,Yes,Strictly Bangers,London,81128,1924,1235
837,Zee,https://www.soundcloud.com/theworldbyzee,Not yet,,,33166,40,71
533,Piers Morgan Tonight,https://www.soundcloud.com/pierstonight,Not yet,Piers  Morgan,,99582,1,4
1120,3KND Kool N Deadly,https://www.soundcloud.com/3knd,Not yet,,"Melbourne, Australia",178,45,1188
402,gamespot,https://www.soundcloud.com/gamespot,Not yet,GameSpot,"San Francisco, United States",179397,0,6
